file_name,avg_score,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8
sysba29c-utt6557857.wav,2.5,2,2,2,2,3,3,3,3
sysba29c-utt73ea94e.wav,2.625,2,2,2,3,3,3,3,3
sysba29c-utt76f1b8f.wav,1.75,1,1,2,2,2,2,2,2
sysba29c-utt8792911.wav,2.625,1,2,2,3,3,3,3,4
sysba29c-utt8a01e93.wav,1.375,1,1,1,1,1,2,2,2
sysba29c-utt8f2041d.wav,3.0,1,2,2,3,3,4,4,5
sysba29c-utt92a8a67.wav,4.0,3,3,3,4,4,5,5,5
sysba29c-utt9ce2e12.wav,2.375,1,2,2,2,2,3,3,4
sysba29c-utt9d5bcd1.wav,2.375,1,2,2,2,3,3,3,3
sysba29c-uttad1abe5.wav,1.125,1,1,1,1,1,1,1,2
sysba29c-uttc45f781.wav,2.625,1,2,2,3,3,3,3,4
sysba29c-uttcce9108.wav,2.875,1,2,2,3,3,4,4,4
sysba29c-utte38fc7f.wav,2.125,1,1,1,2,2,2,3,5
sysba29c-utteb63be3.wav,1.5,1,1,1,1,2,2,2,2
sysba29c-utted75d15.wav,1.25,1,1,1,1,1,1,2,2
sysba29c-uttf16b630.wav,1.5,1,1,1,1,2,2,2,2
sysba29c-uttf30b5e5.wav,2.875,2,2,2,2,3,4,4,4
sysba29c-uttf905af5.wav,2.125,1,2,2,2,2,2,3,3
sysbcae1-utt022e6e0.wav,3.5,2,2,3,3,4,4,5,5
sysbcae1-utt1ab953d.wav,2.25,1,2,2,2,2,3,3,3
sysbcae1-utt1b0657f.wav,2.0,1,1,2,2,2,2,3,3
sysbcae1-utt1c706da.wav,2.5,1,1,2,2,3,3,4,4
sysbcae1-utt23c8add.wav,3.375,2,2,3,4,4,4,4,4
sysbcae1-utt280c652.wav,3.375,2,3,3,3,3,4,4,5
sysbcae1-utt40e9673.wav,4.375,4,4,4,4,4,5,5,5
sysbcae1-utt4147390.wav,2.375,1,2,2,2,3,3,3,3
sysbcae1-utt45ba7e0.wav,2.75,2,2,2,3,3,3,3,4
sysbcae1-utt47bc6cd.wav,2.875,2,2,3,3,3,3,3,4
sysbcae1-utt50070bf.wav,1.625,1,1,1,1,1,2,2,4
sysbcae1-utt56d6d81.wav,3.0,2,2,3,3,3,3,3,5
sysbcae1-utt578097a.wav,2.5,2,2,2,2,2,2,3,5
sysbcae1-utt5e03ab1.wav,3.125,2,2,3,3,3,3,4,5
sysbcae1-utt5e65d8f.wav,3.125,1,2,3,3,3,4,4,5
sysbcae1-utt5fdda0f.wav,3.625,3,3,3,3,4,4,4,5
sysbcae1-utt631a2f8.wav,2.875,2,3,3,3,3,3,3,3
sysbcae1-utt70bf378.wav,3.375,2,3,3,3,4,4,4,4
sysbcae1-utt78b2e5e.wav,3.0,1,2,2,3,3,4,4,5
sysbcae1-utt7cbf055.wav,3.375,2,3,3,3,3,4,4,5
sysbcae1-utt8a3c4f2.wav,3.25,2,3,3,3,3,4,4,4
sysbcae1-utt9ed2abf.wav,2.75,1,1,2,3,3,4,4,4
sysbcae1-utta0c9d05.wav,3.375,2,3,3,3,4,4,4,4
sysbcae1-uttb6bddeb.wav,2.25,1,2,2,2,2,2,3,4
sysbcae1-uttb99811d.wav,3.125,3,3,3,3,3,3,3,4
sysbcae1-uttc7e7cec.wav,3.5,2,2,3,3,3,5,5,5
sysbcae1-uttd701e9f.wav,2.75,2,2,2,3,3,3,3,4
sysbcae1-uttf1717cd.wav,3.375,2,2,3,4,4,4,4,4
sysbcae1-uttf607354.wav,2.75,2,2,2,3,3,3,3,4
sysbcae1-uttfc2000a.wav,3.25,2,2,3,3,3,3,5,5
sysbce79-utt001ac43.wav,2.5,1,2,2,2,3,3,3,4
sysbce79-utt0257dcf.wav,3.5,2,3,3,3,4,4,4,5
sysbce79-utt1873366.wav,2.625,2,2,2,2,3,3,3,4
sysbce79-utt211fed0.wav,2.375,1,2,2,2,2,2,4,4
sysbce79-utt23c83ce.wav,3.625,2,3,3,4,4,4,4,5
sysbce79-utt42e95a0.wav,2.875,2,3,3,3,3,3,3,3
sysbce79-utt4757f81.wav,3.125,2,3,3,3,3,3,4,4
sysbce79-utt4a1373b.wav,2.75,1,1,2,2,3,4,4,5
sysbce79-utt4dc2c95.wav,3.125,2,3,3,3,3,3,4,4
sysbce79-utt58f5ba8.wav,1.875,1,1,1,2,2,2,3,3
sysbce79-utt7006f24.wav,2.375,2,2,2,2,2,3,3,3
sysbce79-utt75ef988.wav,2.875,2,2,2,2,3,3,4,5
sysbce79-utta76508d.wav,2.0,1,1,2,2,2,2,3,3
sysbce79-uttb136474.wav,2.5,1,2,2,2,2,3,3,5
sysbce79-uttbf129fe.wav,2.0,1,1,2,2,2,2,3,3
sysbce79-uttc50b0a9.wav,4.0,3,3,4,4,4,4,5,5
sysbce79-uttdfdc89a.wav,3.5,2,3,3,4,4,4,4,4
sysbce79-utte346da8.wav,2.625,1,2,2,2,3,3,4,4
sysbdba5-utt016fdcc.wav,4.75,4,4,5,5,5,5,5,5
sysbdba5-utt0fbec3a.wav,3.75,3,3,4,4,4,4,4,4
sysbdba5-utt1d299ab.wav,3.875,3,3,3,3,4,5,5,5
sysbdba5-utt1d9f57e.wav,4.5,3,4,4,5,5,5,5,5
sysbdba5-utt28f1059.wav,4.75,4,4,5,5,5,5,5,5
sysbdba5-utt401b0fb.wav,4.375,3,4,4,4,5,5,5,5
sysbdba5-utt4216a51.wav,3.5,2,3,3,3,4,4,4,5
sysbdba5-utt61ea460.wav,3.625,2,3,3,3,4,4,5,5
sysbdba5-utt7d03cbd.wav,3.875,3,3,3,4,4,4,5,5
sysbdba5-utt7da439e.wav,3.5,2,3,3,3,4,4,4,5
sysbdba5-utt8ce3008.wav,4.5,4,4,4,4,5,5,5,5
sysbdba5-utt8d34bd4.wav,3.5,2,2,3,3,4,4,5,5
sysbdba5-utt8ea72ca.wav,3.125,2,3,3,3,3,3,4,4
sysbdba5-utt8eec14f.wav,4.375,3,4,4,4,5,5,5,5
sysbdba5-utt8fc972c.wav,4.375,3,3,4,5,5,5,5,5
sysbdba5-utt96a42dd.wav,4.0,3,3,4,4,4,4,5,5
sysbdba5-utt98bbc59.wav,3.25,2,2,3,3,4,4,4,4
sysbdba5-utt9f9780f.wav,3.625,3,3,3,4,4,4,4,4
sysbdba5-utt9feca7a.wav,3.625,3,3,3,3,4,4,4,5
sysbdba5-utta3f8a28.wav,3.75,3,3,4,4,4,4,4,4
sysbdba5-uttc323e7d.wav,3.5,2,3,3,3,4,4,4,5
sysbdba5-uttca2ea53.wav,3.375,2,3,3,3,3,4,4,5
sysbdba5-uttd7c6d16.wav,4.125,3,3,3,4,5,5,5,5
sysbdba5-uttdea0f45.wav,4.625,4,4,4,5,5,5,5,5
sysbdba5-uttdf1ca80.wav,2.875,2,2,2,2,3,3,4,5
sysbdba5-utte9ce584.wav,4.375,3,4,4,4,5,5,5,5
sysbdba5-uttee6fec8.wav,4.0,3,3,3,4,4,5,5,5
sysbdba5-utteed2d2c.wav,3.5,2,3,3,4,4,4,4,4
sysbdba5-uttf0d5858.wav,2.875,2,2,2,3,3,3,3,5
sysbdba5-uttf5605b8.wav,4.0,2,3,4,4,4,5,5,5
sysbdba5-uttfaa6fc7.wav,4.0,3,3,4,4,4,4,5,5
sysc02df-utt1ddfe14.wav,2.75,2,2,2,2,3,3,4,4
sysc02df-utt22040d1.wav,2.625,1,2,2,2,3,3,3,5
sysc02df-utt473c4d6.wav,1.25,1,1,1,1,1,1,2,2
sysc02df-utt7539ff7.wav,2.625,1,2,2,2,2,4,4,4
sysc02df-utt7d579f3.wav,4.125,3,3,3,4,5,5,5,5
sysc02df-utt935f43c.wav,3.125,1,2,3,3,3,4,4,5
sysc02df-utt95e1f97.wav,2.25,1,2,2,2,2,3,3,3
sysc02df-utta01230e.wav,2.875,1,2,3,3,3,3,4,4
sysc02df-utta171156.wav,2.0,1,1,1,2,2,2,2,5
sysc02df-utta25e556.wav,2.5,2,2,2,2,2,3,3,4
sysc02df-uttb93d878.wav,2.75,1,2,3,3,3,3,3,4
sysc02df-uttbf675cf.wav,2.5,2,2,2,2,3,3,3,3
sysc02df-uttc79d1f6.wav,2.0,1,1,2,2,2,2,2,4
sysc02df-uttefe7f65.wav,1.25,1,1,1,1,1,1,2,2
sysc02df-uttf6651e9.wav,2.625,2,2,2,3,3,3,3,3
sysc276f-utt02031d1.wav,1.875,1,1,2,2,2,2,2,3
sysc276f-utt03341eb.wav,1.625,1,1,1,1,2,2,2,3
sysc276f-utt0617641.wav,2.5,1,2,2,2,2,3,3,5
sysc276f-utt0699af9.wav,2.5,2,2,2,2,3,3,3,3
sysc276f-utt0f2f6f6.wav,3.0,2,2,2,3,3,3,4,5
sysc276f-utt1778782.wav,2.625,2,2,2,2,3,3,3,4
sysc276f-utt1aea994.wav,1.375,1,1,1,1,1,2,2,2
sysc276f-utt2099225.wav,1.875,1,1,2,2,2,2,2,3
sysc276f-utt2a20a86.wav,1.5,1,1,1,1,2,2,2,2
sysc276f-utt2c35fbc.wav,1.875,1,1,1,2,2,2,3,3
sysc276f-utt35b13d6.wav,2.0,1,1,1,2,2,3,3,3
sysc276f-utt3bf2efc.wav,1.75,1,1,1,1,2,2,3,3
sysc276f-utt3c69619.wav,1.875,1,1,1,1,2,3,3,3
sysc276f-utt3cbf4ff.wav,1.25,1,1,1,1,1,1,2,2
sysc276f-utt5b88b15.wav,2.25,1,2,2,2,2,3,3,3
sysc276f-utt6255004.wav,2.0,1,1,1,1,2,2,3,5
sysc276f-utt6c264e5.wav,2.0,1,1,2,2,2,2,2,4
sysc276f-utt799f4c8.wav,1.875,1,1,1,2,2,2,3,3
sysc276f-utt8ee65d2.wav,2.0,1,1,2,2,2,2,3,3
sysc276f-utt92ea1e6.wav,2.25,1,1,2,2,3,3,3,3
sysc276f-utt9cd8d99.wav,2.125,1,2,2,2,2,2,3,3
sysc276f-utta027b3b.wav,1.625,1,1,1,2,2,2,2,2
sysc276f-uttb313c82.wav,2.375,1,2,2,2,3,3,3,3
sysc276f-uttbc33484.wav,2.125,1,1,1,2,2,3,3,4
sysc276f-uttc369060.wav,2.0,1,1,1,1,2,3,3,4
sysc276f-uttcb12ba5.wav,1.75,1,1,1,2,2,2,2,3
sysc276f-uttcdb4de1.wav,2.5,1,2,2,3,3,3,3,3
sysc276f-uttce917ab.wav,1.75,1,1,1,1,2,2,3,3
sysc276f-utteb180a6.wav,2.375,2,2,2,2,2,3,3,3
sysc276f-utted6397e.wav,1.75,1,1,1,2,2,2,2,3
sysc276f-uttf0fd5fc.wav,1.75,1,1,1,1,2,2,3,3
sysc2927-utt0548e0b.wav,1.5,1,1,1,1,2,2,2,2
sysc2927-utt0cc6336.wav,2.375,2,2,2,2,2,3,3,3
sysc2927-utt124e8c6.wav,1.5,1,1,1,1,1,2,2,3
sysc2927-utt18f58db.wav,2.125,1,1,1,2,2,3,3,4
sysc2927-utt1fb89f6.wav,2.125,1,1,1,2,2,3,3,4
sysc2927-utt2b9c135.wav,2.375,1,2,2,2,2,3,3,4
sysc2927-utt4546725.wav,1.375,1,1,1,1,1,2,2,2
sysc2927-utt4b51e38.wav,1.125,1,1,1,1,1,1,1,2
sysc2927-utt56bafca.wav,1.375,1,1,1,1,1,2,2,2
sysc2927-utt571185a.wav,1.5,1,1,1,1,1,2,2,3
sysc2927-utt616419e.wav,1.625,1,1,1,1,2,2,2,3
sysc2927-utt7ff6ba3.wav,2.5,1,1,2,2,2,3,4,5
sysc2927-utt815bd00.wav,2.0,1,1,1,1,2,3,3,4
sysc2927-utt84b9b5c.wav,1.75,1,1,1,2,2,2,2,3
sysc2927-utt86964f6.wav,1.375,1,1,1,1,1,2,2,2
sysc2927-utt88b747f.wav,2.125,1,1,1,2,2,3,3,4
sysc2927-utt9189a98.wav,2.375,1,2,2,2,2,3,3,4
sysc2927-utt9862ff8.wav,1.625,1,1,1,2,2,2,2,2
sysc2927-utt9eefbd6.wav,1.875,1,1,2,2,2,2,2,3
sysc2927-utta9a9707.wav,2.125,1,1,2,2,2,3,3,3
sysc2927-uttadda3de.wav,2.25,2,2,2,2,2,2,3,3
sysc2927-uttaf6e530.wav,2.125,1,1,2,2,2,2,3,4
sysc2927-uttb2d1e73.wav,2.125,1,2,2,2,2,2,3,3
sysc2927-uttc293d47.wav,2.25,2,2,2,2,2,2,3,3
sysc2927-uttc60f99c.wav,1.375,1,1,1,1,1,2,2,2
sysc2927-uttcd2d43f.wav,2.125,1,2,2,2,2,2,2,4
sysc2927-uttd696447.wav,2.625,2,2,2,2,3,3,3,4
sysc2927-utte98730a.wav,2.125,1,1,2,2,2,2,3,4
sysc2927-utted6f9c7.wav,2.125,1,1,2,2,2,3,3,3
sysc2927-uttf0ed053.wav,2.375,1,2,2,2,2,3,3,4
sysc2927-uttf1aace9.wav,1.75,1,1,1,2,2,2,2,3
sysc2927-uttf399cd9.wav,1.75,1,1,1,1,2,2,2,4
sysc2927-uttf735d7f.wav,2.125,1,1,2,2,2,3,3,3
sysc2927-uttfe7171e.wav,1.75,1,1,1,1,2,2,3,3
sysc382e-utt15e6272.wav,1.0,1,1,1,1,1,1,1,1
sysc382e-utt34e42de.wav,1.875,1,1,1,1,1,2,4,4
sysc382e-utt4537caa.wav,1.375,1,1,1,1,1,2,2,2
sysc382e-utt7e1f419.wav,1.625,1,1,1,1,1,2,3,3
sysc382e-utt82a8894.wav,1.625,1,1,1,1,1,2,3,3
sysc382e-utt8d578c8.wav,1.625,1,1,1,1,2,2,2,3
sysc382e-utt8e81ea0.wav,1.0,1,1,1,1,1,1,1,1
sysc382e-utt9e08245.wav,1.75,1,1,1,1,2,2,2,4
sysc382e-uttae1d9e9.wav,1.125,1,1,1,1,1,1,1,2
sysc382e-uttc638ae8.wav,1.5,1,1,1,1,1,2,2,3
sysc382e-uttc9acec9.wav,1.75,1,1,2,2,2,2,2,2
sysc382e-uttcbf2aaf.wav,1.25,1,1,1,1,1,1,2,2
sysc382e-uttce6586a.wav,1.0,1,1,1,1,1,1,1,1
sysc382e-uttea3672c.wav,1.5,1,1,1,1,2,2,2,2
sysc382e-uttf0a545b.wav,1.25,1,1,1,1,1,1,2,2
sysc382e-uttfc73254.wav,1.875,1,1,1,2,2,2,3,3
syscc473-utt0ccc7ed.wav,2.0,2,2,2,2,2,2,2,2
syscc473-utt1537113.wav,3.125,2,2,3,3,3,4,4,4
syscc473-utt1b760f4.wav,2.75,1,2,3,3,3,3,3,4
syscc473-utt1cf1729.wav,2.875,2,2,2,3,3,3,4,4
syscc473-utt299503b.wav,1.875,1,1,2,2,2,2,2,3
syscc473-utt2d923d2.wav,2.25,1,2,2,2,2,2,3,4
syscc473-utt3051d22.wav,1.875,1,1,1,2,2,2,3,3
syscc473-utt44a449f.wav,2.0,1,2,2,2,2,2,2,3
syscc473-utt4571e35.wav,2.625,1,2,2,2,3,3,4,4
syscc473-utt467e348.wav,2.0,1,1,2,2,2,2,3,3
syscc473-utt46effab.wav,1.625,1,1,1,2,2,2,2,2
syscc473-utt51995a5.wav,2.25,1,2,2,2,2,3,3,3
syscc473-utt55b86fe.wav,2.75,2,2,2,3,3,3,3,4
syscc473-utt56f86a6.wav,2.875,1,2,3,3,3,3,3,5
syscc473-utt5934792.wav,3.5,2,3,3,3,4,4,4,5
syscc473-utt605072d.wav,1.75,1,1,1,1,2,2,3,3
syscc473-utt670bca9.wav,2.5,2,2,2,2,3,3,3,3
syscc473-utt68ebfc1.wav,2.375,1,2,2,2,3,3,3,3
syscc473-utt960bd28.wav,3.0,2,2,2,3,3,3,4,5
syscc473-utta020b99.wav,2.25,2,2,2,2,2,2,3,3
syscc473-uttaa281c4.wav,2.875,2,3,3,3,3,3,3,3
syscc473-uttab7cb00.wav,2.625,2,2,2,3,3,3,3,3
syscc473-uttac2c5c9.wav,3.125,1,3,3,3,3,4,4,4
syscc473-uttb3da31f.wav,2.5,1,2,2,2,3,3,3,4
syscc473-uttb5bb940.wav,2.0,1,1,2,2,2,2,3,3
syscc473-uttccbb390.wav,2.375,1,1,2,2,2,3,4,4
syscc473-uttcee031c.wav,3.0,1,2,3,3,3,4,4,4
syscc473-uttd219a54.wav,2.75,2,2,3,3,3,3,3,3
syscc473-uttde98be1.wav,3.0,2,2,2,3,3,4,4,4
syscc473-uttea29e4f.wav,1.5,1,1,1,1,2,2,2,2
syscc473-uttf4b19c9.wav,2.125,1,1,1,2,2,3,3,4
syscc473-uttfad44cb.wav,1.5,1,1,1,1,2,2,2,2
syscfed8-utt0353147.wav,2.0,1,2,2,2,2,2,2,3
syscfed8-utt0b954d8.wav,2.125,2,2,2,2,2,2,2,3
syscfed8-utt0cf972c.wav,1.625,1,1,1,1,1,2,2,4
syscfed8-utt0d58476.wav,2.0,1,1,2,2,2,2,3,3
syscfed8-utt138ae95.wav,2.125,1,1,2,2,2,3,3,3
syscfed8-utt45785dd.wav,2.5,1,2,2,2,2,3,3,5
syscfed8-utt47432e2.wav,1.625,1,1,1,2,2,2,2,2
syscfed8-utt4b83647.wav,1.375,1,1,1,1,1,2,2,2
syscfed8-utt5a892c0.wav,1.5,1,1,1,1,1,2,2,3
syscfed8-utt604a5e6.wav,2.125,1,1,2,2,2,2,2,5
syscfed8-utt6a846f5.wav,2.75,1,2,3,3,3,3,3,4
syscfed8-utt6d6c65e.wav,1.75,1,1,1,2,2,2,2,3
syscfed8-utt6fea9d7.wav,1.625,1,1,1,1,1,2,3,3
syscfed8-utt8304b95.wav,3.0,2,2,3,3,3,3,4,4
syscfed8-utt8d8cf04.wav,2.125,1,2,2,2,2,2,3,3
syscfed8-utt8dd252b.wav,1.125,1,1,1,1,1,1,1,2
syscfed8-utta01f41f.wav,1.875,1,1,1,1,2,3,3,3
syscfed8-utta0b525d.wav,1.5,1,1,1,1,1,2,2,3
syscfed8-utta514af5.wav,1.375,1,1,1,1,1,2,2,2
syscfed8-uttb094d89.wav,1.75,1,1,1,2,2,2,2,3
syscfed8-uttc15ae95.wav,1.375,1,1,1,1,1,2,2,2
syscfed8-uttc38fdd3.wav,2.0,1,1,1,2,2,3,3,3
syscfed8-uttc4752ad.wav,1.875,1,1,2,2,2,2,2,3
syscfed8-uttcb2fec3.wav,2.375,2,2,2,2,2,2,3,4
syscfed8-uttcd0af04.wav,1.625,1,1,1,2,2,2,2,2
syscfed8-uttd6992f9.wav,1.625,1,1,1,1,1,2,3,3
syscfed8-uttd7daecd.wav,1.75,1,1,1,2,2,2,2,3
syscfed8-uttdf8d098.wav,2.25,1,1,1,2,2,3,4,4
syscfed8-uttdfedd33.wav,1.375,1,1,1,1,1,2,2,2
syscfed8-uttfd1cec4.wav,1.5,1,1,1,1,2,2,2,2
sysd2e72-utt02f54ca.wav,2.25,2,2,2,2,2,2,3,3
sysd2e72-utt06044ea.wav,1.5,1,1,1,1,1,2,2,3
sysd2e72-utt06cee2b.wav,2.25,1,2,2,2,2,3,3,3
sysd2e72-utt39bb3f5.wav,1.125,1,1,1,1,1,1,1,2
sysd2e72-utt3f81335.wav,2.625,2,2,2,2,3,3,3,4
sysd2e72-utt4600186.wav,2.25,1,1,2,2,2,3,3,4
sysd2e72-utt5b17452.wav,2.125,1,2,2,2,2,2,3,3
sysd2e72-utt5eb5e38.wav,1.875,1,1,1,2,2,2,2,4
sysd2e72-utt6681373.wav,1.375,1,1,1,1,1,2,2,2
sysd2e72-utt6cdb7c0.wav,1.75,1,1,1,2,2,2,2,3
sysd2e72-utt728a30f.wav,1.625,1,1,1,1,1,2,3,3
sysd2e72-utt7377ab2.wav,1.25,1,1,1,1,1,1,2,2
sysd2e72-utt796b04f.wav,2.125,1,1,2,2,2,3,3,3
sysd2e72-utt7e48c24.wav,1.5,1,1,1,1,2,2,2,2
sysd2e72-utt81ea245.wav,3.0,2,3,3,3,3,3,3,4
sysd2e72-utt8947dab.wav,1.25,1,1,1,1,1,1,2,2
sysd2e72-utt8f7c718.wav,1.5,1,1,1,1,2,2,2,2
sysd2e72-utt99a0b04.wav,2.375,1,1,2,2,3,3,3,4
sysd2e72-utt9ee3277.wav,1.375,1,1,1,1,1,2,2,2
sysd2e72-utta1e72b6.wav,1.625,1,1,1,1,2,2,2,3
sysd2e72-uttacf1407.wav,1.875,1,1,1,2,2,2,3,3
sysd2e72-uttb096bf0.wav,1.5,1,1,1,1,2,2,2,2
sysd2e72-uttb662bcf.wav,1.5,1,1,1,1,2,2,2,2
sysd2e72-uttc7d95c8.wav,1.75,1,1,2,2,2,2,2,2
sysd2e72-uttcc61deb.wav,2.375,1,2,2,2,2,3,3,4
sysd2e72-uttd7ccd2d.wav,1.125,1,1,1,1,1,1,1,2
sysd2e72-uttf641490.wav,1.875,1,1,1,2,2,2,2,4
sysd2e72-uttfb8ebfd.wav,1.875,1,1,1,2,2,2,3,3
sysd2e72-uttfdd2ccf.wav,1.875,1,1,2,2,2,2,2,3
sysd2ea4-utt081a18f.wav,3.125,1,2,3,3,4,4,4,4
sysd2ea4-utt14a79b2.wav,2.5,1,1,2,3,3,3,3,4
sysd2ea4-utt1bbfb82.wav,2.25,1,1,2,2,2,2,3,5
sysd2ea4-utt1fbad3e.wav,3.625,2,2,3,4,4,4,5,5
sysd2ea4-utt3565ef6.wav,4.0,3,3,3,4,4,5,5,5
sysd2ea4-utt4a7f339.wav,2.375,1,2,2,2,3,3,3,3
sysd2ea4-utt560ac40.wav,3.25,2,2,3,3,3,4,4,5
sysd2ea4-utt6caa977.wav,1.5,1,1,1,1,1,2,2,3
sysd2ea4-utt6d0021e.wav,3.625,2,3,3,3,4,4,5,5
sysd2ea4-utt6e05d9e.wav,3.0,2,2,2,3,3,4,4,4
sysd2ea4-utt7508ad1.wav,2.125,1,1,1,1,2,3,4,4
sysd2ea4-utt7b6dd55.wav,1.75,1,1,2,2,2,2,2,2
sysd2ea4-utt7bd8234.wav,4.0,3,3,4,4,4,4,5,5
sysd2ea4-utt7f1b672.wav,3.0,1,2,2,3,3,4,4,5
sysd2ea4-utt7fd986f.wav,4.25,3,3,4,4,5,5,5,5
sysd2ea4-utt8222e7f.wav,3.0,2,2,3,3,3,3,4,4
sysd2ea4-utt8ff6e2d.wav,3.875,3,3,3,3,4,5,5,5
sysd2ea4-utta4e55a5.wav,3.875,2,3,3,3,5,5,5,5
sysd2ea4-uttb59c6b4.wav,2.5,2,2,2,2,2,3,3,4
sysd2ea4-uttb652077.wav,2.5,2,2,2,2,2,3,3,4
sysd2ea4-uttc232654.wav,1.875,1,1,1,2,2,2,3,3
sysd2ea4-uttc6c1de9.wav,2.0,1,1,2,2,2,2,3,3
sysd2ea4-uttcb44ca8.wav,3.125,1,2,3,3,3,3,5,5
sysd2ea4-uttd0ab5f2.wav,3.125,2,2,3,3,3,3,4,5
sysd2ea4-uttd8cf886.wav,3.0,1,2,2,3,3,4,4,5
sysd2ea4-utte84cc0c.wav,2.25,2,2,2,2,2,2,2,4
sysd2ea4-uttef77b67.wav,2.0,1,1,1,1,2,3,3,4
sysd2ea4-uttf2d06d9.wav,4.0,2,3,4,4,4,5,5,5
sysd2ea4-uttf95bb0e.wav,2.75,1,2,2,3,3,3,4,4
sysd525d-utt1dfacff.wav,1.5,1,1,1,1,2,2,2,2
sysd525d-utt23af561.wav,1.5,1,1,1,1,1,2,2,3
sysd525d-utt3f21d01.wav,2.25,1,2,2,2,2,3,3,3
sysd525d-utt3f2afe0.wav,1.5,1,1,1,1,1,1,2,4
sysd525d-utt4397ece.wav,1.5,1,1,1,1,1,2,2,3
sysd525d-utt47d5c3a.wav,1.375,1,1,1,1,1,2,2,2
sysd525d-utt4814a1c.wav,1.75,1,1,2,2,2,2,2,2
sysd525d-utt520133f.wav,1.75,1,1,1,2,2,2,2,3
sysd525d-utt52f1c46.wav,1.875,1,1,1,2,2,2,3,3
sysd525d-utt62ee0e9.wav,1.625,1,1,1,2,2,2,2,2
sysd525d-utt630d061.wav,2.25,2,2,2,2,2,2,3,3
sysd525d-utt6f6340a.wav,1.5,1,1,1,1,2,2,2,2
sysd525d-utt814b147.wav,1.5,1,1,1,1,2,2,2,2
sysd525d-utt86b6ef6.wav,2.125,1,2,2,2,2,2,2,4
sysd525d-utt86bcd5e.wav,1.75,1,1,1,2,2,2,2,3
sysd525d-utt88466d5.wav,2.375,1,2,2,2,2,3,3,4
sysd525d-utt97a1ac6.wav,1.375,1,1,1,1,1,2,2,2
sysd525d-utta27983e.wav,1.75,1,1,1,2,2,2,2,3
sysd525d-uttae993e3.wav,1.375,1,1,1,1,1,2,2,2
sysd525d-uttb7bddd0.wav,2.0,1,1,2,2,2,2,3,3
sysd525d-uttb8b72b6.wav,2.125,1,2,2,2,2,2,3,3
sysd525d-uttc2e3748.wav,2.25,1,2,2,2,2,3,3,3
sysd525d-uttc7d71eb.wav,1.875,1,1,2,2,2,2,2,3
sysd525d-uttd3226c3.wav,1.875,1,2,2,2,2,2,2,2
sysd525d-uttd38d813.wav,2.0,1,2,2,2,2,2,2,3
sysd525d-utte04b53e.wav,1.875,1,2,2,2,2,2,2,2
sysd525d-utte151bb7.wav,2.125,1,2,2,2,2,2,3,3
sysd525d-uttf7ae4cc.wav,2.375,2,2,2,2,2,2,3,4
sysd525d-uttfa10e0b.wav,1.375,1,1,1,1,1,2,2,2
sysd6a96-utt06a05a0.wav,2.875,2,2,3,3,3,3,3,4
sysd6a96-utt0e0bf1a.wav,3.125,2,2,3,3,3,4,4,4
sysd6a96-utt10d50de.wav,3.375,2,3,3,3,4,4,4,4
sysd6a96-utt155ca2e.wav,2.375,1,2,2,2,2,3,3,4
sysd6a96-utt1bb3965.wav,3.0,2,3,3,3,3,3,3,4
sysd6a96-utt4d64c82.wav,3.375,3,3,3,3,3,4,4,4
sysd6a96-utt68576f4.wav,3.25,2,3,3,3,3,4,4,4
sysd6a96-utt6d84654.wav,2.75,2,2,3,3,3,3,3,3
sysd6a96-utt76f47bc.wav,2.75,2,2,2,3,3,3,3,4
sysd6a96-utt8d3dcc7.wav,3.375,2,3,3,3,4,4,4,4
sysd6a96-uttaf0032d.wav,3.25,2,2,3,3,3,3,5,5
sysd6a96-uttb5b039f.wav,2.625,2,2,2,2,2,3,4,4
sysd6a96-uttd27d039.wav,3.625,2,3,3,4,4,4,4,5
sysd6a96-uttd2e0fc7.wav,2.75,1,2,2,3,3,3,4,4
sysd81da-utt132494f.wav,4.625,4,4,4,5,5,5,5,5
sysd81da-utt317be30.wav,4.125,3,3,4,4,4,5,5,5
sysd81da-utt319c885.wav,4.75,4,4,5,5,5,5,5,5
sysd81da-utt321b219.wav,4.625,4,4,4,5,5,5,5,5
sysd81da-utt3def368.wav,4.25,3,3,4,4,5,5,5,5
sysd81da-utt3ed000c.wav,3.75,3,3,3,3,4,4,5,5
sysd81da-utt47ed2ba.wav,3.875,3,3,3,4,4,4,5,5
sysd81da-utt5556176.wav,4.625,4,4,4,5,5,5,5,5
sysd81da-utt56845ff.wav,4.375,3,3,4,5,5,5,5,5
sysd81da-utt614081d.wav,4.25,3,3,4,4,5,5,5,5
sysd81da-utt6f410da.wav,4.125,3,3,4,4,4,5,5,5
sysd81da-utt72d92bc.wav,4.25,2,4,4,4,5,5,5,5
sysd81da-utt7451b98.wav,4.25,2,4,4,4,5,5,5,5
sysd81da-utt800c659.wav,3.5,1,2,3,4,4,4,5,5
sysd81da-utt88e2759.wav,4.0,2,3,3,4,5,5,5,5
sysd81da-utt8b61cbf.wav,4.0,3,3,3,4,4,5,5,5
sysd81da-utt91bc8b7.wav,3.5,2,3,3,3,4,4,4,5
sysd81da-utt9f15d59.wav,4.125,3,3,4,4,4,5,5,5
sysd81da-utta703a50.wav,3.5,2,3,3,3,4,4,4,5
sysd81da-uttae5828f.wav,4.25,3,4,4,4,4,5,5,5
