file_name,label,sigma
3995.png,60.125324,2.49
3996.png,33.922527,2.8
3997.png,59.710285,2.17
3998.png,50.93913,1.63
3999.png,61.010742,1.18
4000.png,75.95215,1.53
4001.png,69.09017,2.66
4002.png,10.182292,1.09
4003.png,33.00944,3.63
4004.png,30.131836,1.38
4005.png,81.23698,1.54
4006.png,47.674152,0.61
4007.png,50.385742,0.78
4008.png,53.291016,1.07
4009.png,76.1735,2.63
4010.png,53.346355,2.34
4011.png,60.983074,2.29
4012.png,62.25586,3.43
4013.png,12.92155,2.66
4014.png,68.64746,1.7
4015.png,46.013996,2.44
4016.png,41.531574,1.29
4017.png,59.848633,2.09
4018.png,27.779947,1.47
4019.png,62.338867,2.14
4020.png,55.919598,2.77
4021.png,32.34538,1.79
4022.png,62.58789,1.35
4023.png,45.239258,1.46
4024.png,63.36263,2.09
4025.png,59.59961,2.19
4026.png,64.91211,0.74
4027.png,50.634766,1.27
4028.png,43.27474,1.71
4029.png,36.136066,1.93
4030.png,84.77865,1.81
4031.png,63.41797,1.38
4032.png,70.4183,2.02
4033.png,51.6862,3.32
4034.png,52.35026,0.66
4035.png,41.144207,2.22
4036.png,71.71875,1.93
4037.png,51.437176,1.32
4038.png,72.43815,2.81
4039.png,57.33073,2.92
4040.png,50.302734,2.06
4041.png,37.491863,2.25
4042.png,71.4974,3.48
4043.png,35.97005,2.0
4044.png,48.310547,3.33
4045.png,49.804688,2.89
4046.png,68.23242,3.18
4047.png,66.65527,2.67
4048.png,51.381836,2.56
4049.png,23.325195,2.09
4050.png,56.445312,0.59
4051.png,17.514648,0.48
4052.png,55.117188,1.95
4053.png,50.80078,1.44
4054.png,50.275066,1.21
4055.png,69.0625,2.8
4056.png,56.002605,1.73
4057.png,54.370117,1.15
4058.png,54.840496,2.22
4059.png,38.70931,0.78
4060.png,79.13412,1.58
4061.png,64.41406,1.82
4062.png,74.319664,1.53
4063.png,36.634113,0.39
4064.png,66.95963,2.23
4065.png,62.3112,2.12
4066.png,77.47396,2.18
4067.png,34.752605,0.55
4068.png,29.550781,1.8
4069.png,74.7347,2.87
4070.png,89.15039,1.78
4071.png,56.58366,1.24
4072.png,51.63086,2.58
4073.png,56.16862,0.97
4074.png,37.5472,2.49
4075.png,91.36393,1.57
4076.png,13.419597,3.27
4077.png,80.84961,2.53
4078.png,56.832684,0.27
4079.png,43.52376,2.78
4080.png,55.338543,3.57
4081.png,68.56445,2.14
4082.png,45.875652,2.08
4083.png,39.09668,2.01
4084.png,51.022137,2.4
4085.png,75.84147,4.0
4086.png,47.508137,0.95
4087.png,82.26074,1.88
4088.png,81.652016,2.35
4089.png,54.785156,0.9
4090.png,46.18001,2.8
4091.png,57.884113,2.61
4092.png,61.14909,2.22
4093.png,53.291016,3.08
4094.png,53.429363,2.01
4095.png,64.99512,1.78
4096.png,48.61491,2.92
4097.png,59.54427,1.96
4098.png,56.11328,0.65
4099.png,73.98763,2.32
4100.png,92.19401,2.03
4101.png,41.033527,2.19
4102.png,50.41341,2.07
4103.png,50.46875,0.53
4104.png,13.64095,1.53
4105.png,39.84375,2.66
4106.png,83.47819,2.29
4107.png,81.95638,2.67
4108.png,34.06087,1.87
4109.png,34.005535,2.06
4110.png,72.43815,2.33
4111.png,34.94629,3.37
4112.png,51.769207,1.24
4113.png,56.002605,2.17
4114.png,65.382484,2.25
4115.png,44.575195,2.39
4116.png,60.06999,1.42
4117.png,52.70996,0.97
4118.png,42.02962,1.97
4119.png,74.45801,1.31
4120.png,47.148438,3.63
4121.png,51.57552,1.72
4122.png,52.65462,1.26
4123.png,38.73698,2.18
4124.png,75.23275,0.98
4125.png,69.25619,0.95
4126.png,69.14551,2.13
4127.png,67.67904,2.16
4128.png,57.081707,2.35
4129.png,49.36198,0.96
4130.png,61.09375,1.15
4131.png,45.62663,1.85
4132.png,37.685547,1.54
4133.png,50.52409,1.57
4134.png,48.83626,0.53
4135.png,17.348633,1.04
4136.png,38.01758,2.3
4137.png,39.954426,2.35
4138.png,59.23991,1.26
4139.png,49.168293,1.23
4140.png,96.316734,2.95
4141.png,55.117188,2.32
4142.png,83.94857,1.88
4143.png,47.895508,4.0
4144.png,26.313477,1.48
4145.png,43.19173,2.42
4146.png,71.19303,2.71
4147.png,73.12988,4.0
4148.png,46.18001,0.01
4149.png,86.438805,3.41
4150.png,47.48047,2.33
4151.png,48.22754,2.29
4152.png,58.49284,3.87
4153.png,37.076824,3.38
4154.png,57.801105,2.72
4155.png,36.883137,2.28
4156.png,51.381836,3.22
4157.png,74.07064,2.23
4158.png,67.7067,0.38
4159.png,28.942057,0.37
4160.png,57.192383,1.77
4161.png,47.48047,3.93
4162.png,40.23112,2.46
4163.png,44.602863,0.71
4164.png,43.745117,1.5
4165.png,26.092123,3.4
4166.png,52.931316,2.7
4167.png,45.84798,2.69
4168.png,80.01953,3.05
4169.png,57.496746,0.94
4170.png,53.208008,2.58
4171.png,46.18001,1.75
4172.png,47.34212,1.48
4173.png,67.845055,2.53
4174.png,71.774086,2.21
4175.png,81.56901,1.17
4176.png,71.74642,3.41
4177.png,46.31836,2.05
4178.png,55.559895,0.97
4179.png,20.392252,0.79
4180.png,25.06836,3.59
4181.png,28.720703,2.3
4182.png,58.963215,3.67
4183.png,28.776041,2.14
4184.png,51.27116,3.44
4185.png,67.15332,2.31
4186.png,81.95638,0.42
4187.png,38.986004,2.08
4188.png,94.43522,0.49
4189.png,76.36719,1.11
4190.png,88.62467,2.21
4191.png,69.92025,2.15
4192.png,51.54785,2.71
4193.png,41.531574,2.94
4194.png,41.33789,3.35
4195.png,45.792645,0.06
4196.png,78.30404,1.65
4197.png,82.23307,1.36
4198.png,43.081055,2.94
4199.png,62.64323,1.46
4200.png,83.47819,2.55
4201.png,86.05143,1.38
4202.png,66.240234,1.71
4203.png,69.83724,2.84
4204.png,62.17285,0.58
4205.png,47.01009,2.06
4206.png,41.033527,2.23
4207.png,60.844727,0.12
4208.png,81.126305,2.37
4209.png,72.299805,1.91
4210.png,50.05371,2.6
4211.png,61.92383,1.21
4212.png,81.26465,3.02
4213.png,93.38379,0.49
4214.png,72.05078,1.42
4215.png,19.811197,2.08
4216.png,35.721027,2.9
4217.png,50.219727,1.09
4218.png,62.20052,1.36
4219.png,54.397785,0.74
4220.png,50.05371,2.25
4221.png,59.903973,2.68
4222.png,23.297525,0.36
4223.png,35.66569,1.12
4224.png,62.145184,1.81
4225.png,63.943684,2.31
4226.png,66.40625,2.13
4227.png,78.995766,1.97
4228.png,65.35482,0.29
4229.png,43.053387,3.22
4230.png,36.274414,1.58
4231.png,71.52506,1.31
4232.png,80.43457,2.88
4233.png,40.701496,1.33
4234.png,44.160156,2.15
4235.png,70.91634,0.93
4236.png,75.260414,0.28
4237.png,25.732422,0.1
4238.png,75.48177,2.87
4239.png,46.3737,1.58
4240.png,64.773766,0.99
4241.png,68.038734,1.43
4242.png,47.48047,2.47
4243.png,90.94889,2.67
4244.png,38.986004,1.8
4245.png,50.966797,0.8
4246.png,30.629883,3.51
4247.png,41.39323,1.0
4248.png,32.56673,2.88
4249.png,39.622395,2.21
4250.png,77.307945,1.8
4251.png,55.587566,4.0
4252.png,31.238607,4.0
4253.png,57.939453,0.01
4254.png,28.582357,0.43
4255.png,49.36198,0.87
4256.png,62.25586,3.58
4257.png,33.950195,3.1
4258.png,56.14095,1.5
4259.png,57.109375,2.11
4260.png,22.71647,2.57
4261.png,66.26791,2.41
4262.png,82.67578,1.56
4263.png,32.400715,2.48
4264.png,60.844727,0.71
4265.png,55.83659,0.43
4266.png,23.850912,2.21
4267.png,56.55599,1.19
4268.png,47.4528,3.76
4269.png,43.440754,1.06
4270.png,34.14388,1.02
4271.png,60.40202,1.45
4272.png,44.187824,2.75
4273.png,53.81673,1.84
4274.png,52.571613,1.72
4275.png,39.42871,4.0
4276.png,76.339516,0.49
4277.png,54.314777,1.71
4278.png,9.739583,2.06
4279.png,55.39388,2.55
4280.png,46.29069,2.81
4281.png,52.820637,1.61
4282.png,62.338867,3.25
4283.png,20.226236,3.9
4284.png,83.782555,2.11
4285.png,34.697266,3.74
4286.png,44.907227,3.22
4287.png,80.0472,3.25
4288.png,52.37793,1.24
4289.png,56.91569,1.91
4290.png,89.5931,2.42
4291.png,31.598307,1.0
4292.png,51.54785,2.24
4293.png,54.25944,3.02
4294.png,70.30762,4.0
4295.png,24.62565,2.89
4296.png,54.70215,1.24
4297.png,42.804363,2.77
4298.png,86.60482,3.52
4299.png,19.589844,1.76
4300.png,46.816406,0.59
4301.png,42.666016,2.35
4302.png,58.188477,3.63
4303.png,73.51725,0.96
4304.png,41.47624,2.18
4305.png,47.231445,1.8
4306.png,46.70573,2.76
4307.png,39.401043,1.63
4308.png,10.292969,0.01
4309.png,29.274088,2.79
4310.png,20.641275,1.58
4311.png,11.897786,2.32
4312.png,79.742836,3.38
4313.png,66.59994,3.51
4314.png,45.266926,0.01
4315.png,55.172527,1.99
4316.png,61.979168,3.17
4317.png,59.101562,2.87
4318.png,48.531902,0.3
4319.png,41.171875,2.78
4320.png,32.26237,0.6
4321.png,65.88053,1.97
4322.png,25.37272,2.26
4323.png,54.536133,2.58
4324.png,59.848633,0.43
4325.png,33.286133,3.12
4326.png,85.60873,1.24
4327.png,56.445312,3.29
4328.png,45.62663,2.96
4329.png,38.792316,1.9
4330.png,23.629557,1.79
4331.png,65.27181,3.04
4332.png,47.093098,1.63
4333.png,84.00391,2.59
4334.png,71.58041,2.65
4335.png,79.18945,2.49
4336.png,83.83789,2.09
4337.png,49.057617,2.22
4338.png,42.666016,3.17
4339.png,52.405598,3.63
4340.png,55.642902,2.21
4341.png,19.423828,2.89
4342.png,53.318684,2.13
4343.png,77.501625,4.0
4344.png,76.89291,1.75
4345.png,10.541992,2.16
4346.png,56.417645,2.72
4347.png,52.571613,1.73
4348.png,60.540363,0.75
4349.png,96.62109,2.33
4350.png,37.60254,1.32
4351.png,67.15332,2.46
4352.png,42.721355,1.66
4353.png,76.58854,3.37
4354.png,49.36198,2.64
4355.png,20.724283,1.41
4356.png,93.90951,1.88
4357.png,47.618816,0.97
4358.png,81.652016,2.3
4359.png,26.811523,1.42
4360.png,24.597982,1.48
4361.png,40.037434,0.46
4362.png,84.2806,2.73
4363.png,92.96875,2.66
4364.png,52.903645,3.15
4365.png,53.623047,1.53
4366.png,17.84668,2.06
4367.png,38.515625,2.53
4368.png,56.500652,1.72
4369.png,73.43424,2.93
4370.png,30.602213,1.15
4371.png,58.7972,1.66
4372.png,32.456055,0.01
4373.png,23.795572,2.61
4374.png,50.41341,2.87
4375.png,10.569661,1.35
4376.png,39.871418,3.22
4377.png,43.745117,1.52
4378.png,35.721027,2.83
4379.png,20.253906,2.12
4380.png,60.01465,0.75
4381.png,29.882812,2.44
4382.png,62.477215,1.85
4383.png,33.39681,4.0
4384.png,36.41276,2.0
4385.png,12.008464,2.22
4386.png,37.87923,2.25
4387.png,56.58366,2.76
4388.png,82.288414,1.84
4389.png,50.08138,2.37
4390.png,76.67155,1.57
4391.png,45.128582,2.38
4392.png,35.30599,1.84
4393.png,59.378254,3.2
4394.png,82.5651,1.35
4395.png,54.508465,2.52
4396.png,62.753906,2.3
4397.png,50.773113,1.52
4398.png,58.0778,2.28
4399.png,39.954426,1.95
4400.png,62.6709,2.13
4401.png,44.990234,1.72
4402.png,56.91569,2.38
4403.png,51.077473,2.38
4404.png,73.32357,1.92
4405.png,62.836914,2.93
4406.png,68.038734,2.54
4407.png,59.57194,0.57
4408.png,57.081707,1.38
4409.png,49.085285,1.25
4410.png,36.578777,0.22
4411.png,33.45215,2.0
4412.png,87.8776,3.07
4413.png,34.724934,1.92
4414.png,27.447916,3.0
4415.png,68.149414,1.86
4416.png,58.7972,3.18
4417.png,40.86751,1.67
4418.png,38.01758,2.01
4419.png,7.830404,3.25
4420.png,73.43424,1.25
4421.png,13.66862,1.69
4422.png,58.38216,1.83
4423.png,54.010418,2.6
4424.png,83.671875,3.78
4425.png,70.36295,0.98
4426.png,80.93262,2.99
4427.png,52.73763,1.95
4428.png,78.55306,0.8
4429.png,27.392578,2.17
4430.png,30.768229,0.16
4431.png,30.214844,2.11
4432.png,27.420248,0.89
4433.png,30.934244,4.0
4434.png,45.598957,0.84
4435.png,17.652994,0.72
4436.png,66.461586,1.38
4437.png,46.899414,3.73
4438.png,69.83724,4.0
4439.png,54.314777,1.74
4440.png,80.268555,1.56
4441.png,50.74544,2.97
4442.png,46.3737,1.5
4443.png,54.23177,0.92
4444.png,19.506836,2.99
4445.png,20.50293,1.8
4446.png,66.876625,2.62
4447.png,66.79362,1.84
4448.png,13.862305,2.1
4449.png,36.744793,0.35
4450.png,45.875652,2.54
4451.png,59.765625,1.02
4452.png,40.64616,1.68
4453.png,90.257164,1.64
4454.png,50.358074,2.05
4455.png,58.82487,0.57
4456.png,77.86133,2.24
4457.png,54.425457,2.13
4458.png,70.833336,1.7
4459.png,44.436848,1.05
4460.png,40.452473,1.93
4461.png,51.049805,2.1
4462.png,42.91504,3.43
4463.png,49.611004,1.09
4464.png,60.81706,3.39
4465.png,36.246746,1.86
4466.png,41.69759,1.91
4467.png,50.330402,4.0
4468.png,36.219074,1.69
4469.png,69.117836,0.83
4470.png,25.594076,2.48
4471.png,69.532875,1.86
4472.png,75.0944,2.67
4473.png,77.66764,2.11
4474.png,47.618816,1.18
4475.png,58.38216,0.28
4476.png,54.785156,0.64
4477.png,68.06641,0.81
4478.png,55.338543,1.87
4479.png,43.689777,2.1
4480.png,29.025064,1.04
4481.png,79.49381,2.48
4482.png,11.040039,3.33
4483.png,16.435547,2.45
4484.png,40.507812,0.2
4485.png,41.614582,1.42
4486.png,36.05306,2.48
4487.png,57.30306,0.92
4488.png,32.373047,1.13
4489.png,49.33431,2.19
4490.png,53.982746,0.52
4491.png,50.634766,4.0
4492.png,41.310223,1.31
4493.png,52.0459,2.8
4494.png,35.472004,1.21
4495.png,62.61556,4.0
4496.png,38.6263,2.16
4497.png,76.28418,1.1
4498.png,67.7067,2.9
4499.png,35.33366,1.18
4500.png,54.314777,1.88
4501.png,60.236004,3.93
4502.png,14.471028,2.29
4503.png,45.93099,1.21
4504.png,53.318684,2.14
4505.png,49.99837,1.45
4506.png,39.84375,1.89
4507.png,32.788086,1.8
4508.png,56.9987,0.51
4509.png,37.325848,2.62
4510.png,64.99512,2.42
4511.png,46.98242,2.24
4512.png,52.128906,3.49
4513.png,63.888348,1.26
4514.png,45.017902,2.18
4515.png,65.16113,2.19
4516.png,71.11002,0.19
4517.png,42.610676,1.49
4518.png,56.694336,3.4
4519.png,68.896484,2.82
4520.png,72.68717,1.77
4521.png,55.532227,2.31
4522.png,58.10547,1.41
4523.png,35.997723,3.24
4524.png,62.062176,2.22
4525.png,69.25619,2.48
4526.png,33.39681,0.41
4527.png,87.79459,2.38
4528.png,39.89909,3.46
4529.png,25.732422,1.6
4530.png,63.41797,2.13
4531.png,55.615234,1.67
4532.png,72.65951,1.86
4533.png,50.551758,0.01
4534.png,63.307293,1.74
4535.png,60.236004,2.63
4536.png,94.37988,2.33
4537.png,58.85254,2.4
4538.png,87.73926,2.01
4539.png,39.733074,1.24
4540.png,78.3317,2.71
4541.png,48.19987,0.69
4542.png,35.804035,1.79
4543.png,81.15397,2.63
4544.png,67.07031,1.98
4545.png,33.479816,1.76
4546.png,18.17871,1.95
4547.png,47.369793,0.79
4548.png,71.38672,1.49
4549.png,54.895832,3.27
4550.png,62.11751,2.69
4551.png,61.232098,0.93
4552.png,77.58463,1.77
4553.png,62.53255,3.07
4554.png,38.2666,3.85
4555.png,55.587566,2.36
4556.png,26.009115,2.67
4557.png,30.989584,1.13
4558.png,66.59994,4.0
4559.png,67.87272,1.25
4560.png,37.93457,3.04
4561.png,48.58724,1.46
4562.png,47.895508,2.02
4563.png,42.610676,1.37
4564.png,30.325521,1.36
4565.png,61.730145,2.95
4566.png,51.90755,2.44
4567.png,11.565755,2.79
4568.png,58.963215,1.42
4569.png,58.990887,1.25
4570.png,65.99121,1.85
4571.png,33.673504,1.84
4572.png,62.20052,1.46
4573.png,19.285482,2.56
4574.png,43.357746,0.06
4575.png,24.459635,1.74
4576.png,38.958332,1.58
4577.png,51.935223,0.54
4578.png,87.01986,2.97
4579.png,80.29623,1.4
4580.png,20.613607,2.73
4581.png,84.114586,2.77
4582.png,69.69889,3.08
4583.png,32.62207,2.62
4584.png,36.634113,1.54
4585.png,32.815754,1.01
4586.png,72.13379,0.25
4587.png,86.05143,1.47
4588.png,35.056965,3.99
4589.png,38.68164,3.03
4590.png,43.689777,4.0
4591.png,69.47754,1.69
4592.png,48.8916,2.18
4593.png,57.081707,1.73
4594.png,54.397785,3.26
4595.png,42.77669,1.98
4596.png,38.875324,1.54
4597.png,61.89616,1.13
4598.png,84.05924,1.44
4599.png,33.83952,1.18
4600.png,54.923504,2.14
4601.png,90.69987,1.05
4602.png,64.635414,2.19
4603.png,61.204426,2.87
4604.png,29.799805,1.53
4605.png,57.856445,2.11
4606.png,53.982746,1.3
4607.png,45.10091,1.24
4608.png,45.045574,4.0
4609.png,50.41341,0.32
4610.png,41.199543,1.71
4611.png,39.15202,1.2
4612.png,36.661785,2.91
4613.png,92.55371,0.01
4614.png,55.947266,2.07
4615.png,79.88119,2.43
4616.png,77.47396,2.36
4617.png,34.94629,0.49
4618.png,61.56413,2.55
4619.png,84.88932,1.03
4620.png,50.607098,1.62
4621.png,37.24284,0.36
4622.png,36.634113,2.02
4623.png,26.14746,1.83
4624.png,76.5332,1.34
4625.png,41.144207,1.8
4626.png,60.208332,1.03
4627.png,40.784504,2.39
4628.png,45.349934,0.86
4629.png,40.95052,2.64
4630.png,43.219402,1.19
4631.png,75.50944,0.28
4632.png,17.09961,0.37
4633.png,70.94401,2.4
4634.png,92.7474,2.39
4635.png,16.739908,0.94
4636.png,92.24935,3.34
4637.png,62.64323,1.69
4638.png,36.578777,2.42
4639.png,69.58822,1.6
4640.png,63.999023,1.46
4641.png,36.44043,2.89
4642.png,80.157875,2.4
4643.png,25.566406,1.03
4644.png,29.96582,2.67
4645.png,51.16048,0.01
4646.png,30.934244,1.96
4647.png,28.776041,1.74
4648.png,22.218424,1.91
4649.png,53.87207,1.29
4650.png,85.166016,3.17
4651.png,33.147785,2.16
4652.png,65.35482,0.78
4653.png,38.155926,2.17
4654.png,16.32487,1.23
4655.png,67.48535,3.54
4656.png,57.66276,2.66
4657.png,70.52897,4.0
4658.png,41.39323,1.18
4659.png,65.60384,1.63
4660.png,58.603516,2.54
4661.png,80.79427,1.0
4662.png,64.663086,4.0
4663.png,53.429363,2.3
4664.png,39.733074,2.45
4665.png,34.503582,3.71
4666.png,53.318684,2.67
4667.png,40.397137,0.84
4668.png,84.00391,3.28
4669.png,53.844402,3.31
4670.png,75.86914,1.58
4671.png,71.52506,2.12
4672.png,28.333334,2.06
4673.png,81.762695,1.65
4674.png,83.83789,1.66
4675.png,67.291664,2.67
4676.png,44.74121,4.0
4677.png,48.006184,1.57
4678.png,71.16537,1.12
4679.png,58.326824,1.8
4680.png,60.208332,2.21
4681.png,49.66634,1.52
4682.png,43.66211,1.75
4683.png,51.022137,1.61
4684.png,65.21647,2.04
4685.png,75.56478,3.15
4686.png,87.26888,2.4
4687.png,17.237955,0.74
4688.png,79.853516,2.62
4689.png,54.121094,0.13
4690.png,33.950195,1.9
4691.png,78.30404,0.01
4692.png,46.29069,3.71
4693.png,46.844074,1.87
4694.png,57.773438,0.66
4695.png,37.076824,1.56
4696.png,56.722004,4.0
4697.png,42.55534,3.59
4698.png,25.732422,2.34
4699.png,78.74674,2.07
4700.png,39.650066,1.04
4701.png,34.17155,0.6
4702.png,27.226562,3.04
4703.png,25.981445,3.11
4704.png,56.777344,2.53
4705.png,49.611004,1.99
4706.png,47.34212,1.22
4707.png,42.057293,0.54
4708.png,67.78971,0.79
4709.png,37.685547,1.9
4710.png,87.76693,2.39
4711.png,47.093098,1.44
4712.png,48.14453,0.01
4713.png,41.780598,1.53
4714.png,60.67871,3.14
4715.png,58.548176,0.01
4716.png,42.583008,2.75
4717.png,43.71745,2.97
4718.png,51.326496,1.93
4719.png,53.014324,0.79
4720.png,80.93262,0.01
4721.png,73.6556,0.53
4722.png,71.27604,3.95
4723.png,14.083659,1.07
4724.png,74.26432,3.04
4725.png,41.946613,1.58
4726.png,57.939453,1.62
4727.png,52.37793,0.01
4728.png,39.982098,3.05
4729.png,41.199543,0.01
4730.png,73.82162,1.76
4731.png,67.67904,0.49
4732.png,85.44271,2.14
4733.png,41.448566,1.55
4734.png,55.83659,2.33
4735.png,48.365887,2.73
4736.png,94.15853,0.93
4737.png,56.9987,1.17
4738.png,84.39127,2.93
4739.png,52.37793,1.53
4740.png,60.595703,3.4
4741.png,78.63607,3.17
4742.png,58.10547,2.61
4743.png,53.40169,2.61
4744.png,47.646484,0.97
4745.png,78.41471,1.87
4746.png,59.46126,2.12
4747.png,17.154947,0.22
4748.png,52.79297,2.41
4749.png,59.101562,1.17
4750.png,52.986652,2.35
4751.png,58.133137,1.83
4752.png,50.85612,1.86
4753.png,37.51953,3.21
4754.png,81.20931,2.15
4755.png,49.195965,1.92
4756.png,67.430016,3.12
4757.png,67.92806,3.46
4758.png,42.583008,2.82
4759.png,61.979168,1.96
4760.png,42.721355,2.57
4761.png,70.44596,0.77
4762.png,54.065754,2.33
4763.png,58.603516,4.0
4764.png,66.01888,1.58
4765.png,46.7334,2.56
4766.png,40.812176,1.99
4767.png,54.785156,3.12
4768.png,76.5332,2.42
4769.png,46.124676,4.0
4770.png,42.583008,0.44
4771.png,64.35873,1.65
4772.png,70.63965,1.05
4773.png,65.85287,2.74
4774.png,74.208984,1.75
4775.png,79.02344,2.66
4776.png,62.753906,1.54
4777.png,59.488934,1.97
4778.png,39.954426,3.26
4779.png,13.170573,3.09
4780.png,48.8916,1.77
4781.png,86.328125,1.55
4782.png,44.298504,3.53
4783.png,21.775717,2.1
4784.png,66.82129,3.59
4785.png,25.677084,1.8
4786.png,16.546225,0.93
4787.png,57.524414,1.16
4788.png,31.736654,2.44
4789.png,53.318684,2.81
4790.png,63.500977,2.89
4791.png,51.54785,1.06
4792.png,63.722332,2.3
4793.png,42.527668,1.68
4794.png,51.741535,0.65
4795.png,35.056965,3.53
4796.png,71.27604,0.87
4797.png,46.041668,1.77
4798.png,28.001303,3.16
4799.png,70.75033,2.37
4800.png,73.43424,2.15
4801.png,52.239582,1.8
4802.png,58.188477,2.49
4803.png,69.31152,1.06
4804.png,56.002605,1.84
4805.png,47.286785,2.65
4806.png,49.99837,1.16
4807.png,53.374023,0.49
4808.png,85.66406,0.46
4809.png,56.500652,2.93
4810.png,46.78874,2.58
4811.png,78.49772,4.0
4812.png,45.90332,0.01
4813.png,43.19173,3.73
4814.png,61.591797,2.07
4815.png,39.871418,1.57
4816.png,48.8916,3.68
4817.png,94.85026,2.49
4818.png,59.8763,3.01
4819.png,36.41276,1.37
4820.png,94.79492,0.8
4821.png,50.330402,1.58
4822.png,42.5,4.0
4823.png,48.061523,1.73
4824.png,46.429035,3.0
4825.png,50.911457,2.08
4826.png,50.13672,1.64
4827.png,80.600586,2.05
4828.png,31.985678,2.28
4829.png,54.64681,1.22
4830.png,55.117188,3.1
4831.png,77.97201,1.36
4832.png,38.34961,0.13
4833.png,22.882486,1.99
4834.png,39.48405,0.91
4835.png,65.9082,2.23
4836.png,44.07715,1.58
4837.png,30.68522,1.06
4838.png,48.58724,1.55
4839.png,59.627277,4.0
4840.png,40.037434,1.47
4841.png,69.28385,2.23
4842.png,47.978516,3.59
4843.png,81.26465,0.88
4844.png,27.558594,3.35
4845.png,42.16797,2.03
4846.png,55.061848,0.36
4847.png,22.799479,3.15
4848.png,31.044922,2.47
4849.png,66.40625,0.65
4850.png,80.268555,1.02
4851.png,17.652994,1.14
4852.png,67.37467,3.05
4853.png,55.061848,1.47
4854.png,26.839193,0.01
4855.png,66.1849,0.92
4856.png,44.02181,0.74
4857.png,49.38965,2.14
4858.png,41.891277,1.79
4859.png,49.611004,2.22
4860.png,70.694984,2.43
4861.png,52.682293,1.62
4862.png,71.96777,0.87
4863.png,43.745117,1.93
4864.png,66.10189,2.95
4865.png,54.536133,2.87
4866.png,38.76465,3.33
4867.png,59.682617,0.23
4868.png,63.583984,0.64
4869.png,58.188477,1.32
4870.png,91.14258,3.43
4871.png,61.979168,0.86
4872.png,23.13151,1.72
4873.png,70.47363,1.61
4874.png,48.55957,2.49
4875.png,55.42155,2.16
4876.png,63.141277,2.79
4877.png,49.168293,3.17
4878.png,37.021484,3.15
4879.png,73.461914,3.01
4880.png,62.64323,1.01
4881.png,30.187174,2.32
4882.png,43.357746,2.52
4883.png,73.0192,3.15
4884.png,84.22526,1.58
4885.png,43.33008,0.34
4886.png,50.302734,2.4
4887.png,36.966145,3.22
4888.png,49.555664,1.97
4889.png,24.570312,3.92
4890.png,24.62565,2.36
4891.png,44.76888,2.2
4892.png,87.26888,2.74
4893.png,39.345703,1.75
4894.png,36.883137,4.0
4895.png,84.39127,0.96
4896.png,82.1224,0.75
4897.png,52.156574,4.0
4898.png,56.030273,1.44
4899.png,70.94401,1.85
4900.png,85.691734,2.2
4901.png,54.591473,2.34
4902.png,82.31608,0.59
4903.png,24.791666,1.05
4904.png,40.64616,2.16
4905.png,69.58822,3.81
4906.png,62.97526,1.16
4907.png,77.99967,0.55
4908.png,67.81738,2.76
4909.png,79.742836,2.32
4910.png,42.250977,4.0
4911.png,48.22754,1.4
4912.png,69.56055,2.34
4913.png,25.151367,2.94
4914.png,80.84961,2.23
4915.png,55.200195,1.61
4916.png,69.56055,2.17
4917.png,22.080078,2.06
4918.png,77.77832,2.12
4919.png,35.388996,2.79
4920.png,55.587566,0.58
4921.png,77.22494,2.96
4922.png,80.54525,2.9
4923.png,51.464844,2.31
4924.png,66.59994,2.32
4925.png,88.32031,2.38
4926.png,62.560223,0.01
4927.png,66.1849,0.88
4928.png,38.32194,2.16
4929.png,42.306316,2.5
4930.png,54.536133,2.23
4931.png,53.014324,3.1
4932.png,49.195965,1.8
4933.png,83.6442,2.09
4934.png,34.19922,0.24
4935.png,75.34342,0.2
4936.png,16.32487,2.87
4937.png,43.108723,0.34
4938.png,55.338543,1.59
4939.png,52.32259,0.77
4940.png,70.99935,0.04
4941.png,26.479492,3.05
4942.png,45.460613,1.51
4943.png,58.71419,1.11
4944.png,63.777668,0.54
4945.png,27.254232,2.37
4946.png,47.729492,3.1
4947.png,44.46452,1.62
4948.png,40.397137,1.95
4949.png,76.58854,1.81
4950.png,78.16569,1.71
4951.png,69.17318,0.08
4952.png,58.216145,1.87
4953.png,78.82975,3.15
4954.png,47.591145,1.96
4955.png,79.90885,0.98
4956.png,40.065105,1.83
4957.png,13.862305,2.5
4958.png,70.63965,1.14
4959.png,34.641926,0.64
4960.png,43.27474,0.9
4961.png,16.075846,2.58
4962.png,48.670246,3.69
4963.png,51.132812,1.88
4964.png,55.476887,2.44
4965.png,39.01367,3.05
4966.png,37.796223,0.18
4967.png,58.49284,1.22
4968.png,60.73405,3.94
4969.png,72.936195,1.17
4970.png,77.77832,2.29
4971.png,50.19206,1.92
4972.png,50.994465,1.79
4973.png,41.586914,3.14
4974.png,36.136066,1.44
4975.png,41.116535,0.72
4976.png,53.678387,2.69
4977.png,31.183268,1.65
4978.png,85.96842,2.3
4979.png,49.112957,1.52
4980.png,50.247395,1.66
4981.png,60.34668,2.65
4982.png,20.226236,2.58
4983.png,50.164387,3.08
4984.png,38.570965,2.02
4985.png,48.08919,2.17
4986.png,50.966797,3.57
4987.png,93.854164,3.12
4988.png,60.042316,3.3
4989.png,49.472656,1.85
4990.png,67.78971,1.75
4991.png,51.520184,2.46
4992.png,50.219727,0.71
4993.png,44.40918,0.87
